first,given,last,matrilineal,nick,person,source,suffix
James,,Andrews,,,_subject,morris/1915NorthCarolinaState/CharlotteObserver/17,
James,,Howell [Hewell],,,_subject,morris/1915NorthCarolinaState/CharlotteObserver/18,
Arthur,,Smith,,,_subject,morris/1915NorthCarolinaState/CharlotteObserver/19,
,,Barrett,,,_subject,morris/1915NorthCarolinaState/CharlotteObserver/20,
Allan,,Darlington,,,_subject,morris/1915NorthCarolinaState/CharlotteObserver/21,
,,Erhardt,,,_subject,morris/1915NorthCarolinaState/CharlotteObserver/22,
Durham,,Fisher,,,_subject,morris/1915NorthCarolinaState/CharlotteObserver/23,
John,,Hanes,,Monk,_subject,morris/1915NorthCarolinaState/CharlotteObserver/24,
John,,Hanes,,Monk,_subject,morris/1915NorthCarolinaState/CharlotteObserver/25,
,,Haas,,,_subject,morris/1915NorthCarolinaState/CharlotteObserver/26,
Doc,,High,,,_subject,morris/1915NorthCarolinaState/CharlotteObserver/27,
,,Havener,,,_subject,morris/1915NorthCarolinaState/CharlotteObserver/28,
W. A.,,Hoberg,,,_subject,morris/1915NorthCarolinaState/CharlotteObserver/29,
Dave,,Lockerbie,,,_subject,morris/1915NorthCarolinaState/CharlotteObserver/30,
,,Darlington,,,_subject,morris/1915NorthCarolinaState/CharlotteObserver/31,
,,Goans,,,_subject,morris/1915NorthCarolinaState/CharlotteObserver/32,
John,,McDonald,,Six,_subject,morris/1915NorthCarolinaState/CharlotteObserver/33,
Jim,,Robinson,,,_subject,morris/1915NorthCarolinaState/CharlotteObserver/34,
Harvey,,Fesperman,,,_subject,morris/1915NorthCarolinaState/CharlotteObserver/35,
Ed,,Sheehan,,,_subject,morris/1915NorthCarolinaState/CharlotteObserver/36,
Dan,,Sheehan,,,_subject,morris/1915NorthCarolinaState/CharlotteObserver/36,
Ed,,Sheehan,,,_subject,morris/1915NorthCarolinaState/CharlotteObserver/37,
Dan,,Sheehan,,,_subject,morris/1915NorthCarolinaState/CharlotteObserver/38,
,,Durborow,,,_subject,morris/1915NorthCarolinaState/CharlotteObserver/39,
Joe,F. P.,Wofford,,,_subject,morris/1915NorthCarolinaState/CharlotteObserver/40,
J. R.,,Walker,,,_subject,morris/1915NorthCarolinaState/CharlotteObserver/41,
L. A.,,Baekey,,,_subject,morris/1915NorthCarolinaState/CharlotteObserver/42,
Paul,,Gossage,,,_subject,morris/1915NorthCarolinaState/CharlotteObserver/43,
C. W.,,Joplin,,,_subject,morris/1915NorthCarolinaState/CharlotteObserver/44,
,,Cheek,,,_subject,morris/1915NorthCarolinaState/CharlotteObserver/45,
,,Leonard,,,_subject,morris/1915NorthCarolinaState/CharlotteObserver/46,
Charles,,Litchfield,,,_subject,morris/1915NorthCarolinaState/CharlotteObserver/47,
Dave,,Lockerbie,,,_subject,morris/1915NorthCarolinaState/CharlotteObserver/48,
Morris,,Lynch,,,_subject,morris/1915NorthCarolinaState/CharlotteObserver/49,
Frosty,,Maddox,,,_subject,morris/1915NorthCarolinaState/CharlotteObserver/50,
George,,Moore,,,_subject,morris/1915NorthCarolinaState/CharlotteObserver/51,
George,,Mulvaney,,,_subject,morris/1915NorthCarolinaState/CharlotteObserver/52,
,,Nolan,,,_subject,morris/1915NorthCarolinaState/CharlotteObserver/53,
Bill,,Osteen,,,_subject,morris/1915NorthCarolinaState/CharlotteObserver/54,
,,Ritter,,,_subject,morris/1915NorthCarolinaState/CharlotteObserver/55,
,,Sweeney,,,_subject,morris/1915NorthCarolinaState/CharlotteObserver/56,
Archie,,Watson,,,_subject,morris/1915NorthCarolinaState/CharlotteObserver/57,
,,Moore,,,_subject,morris/1915NorthCarolinaState/ColumbiaState/1,
Bob,,Moore,,,_subject,morris/1915NorthCarolinaState/ColumbiaState/2,
Vic,,Shankey,,,_subject,morris/1915NorthCarolinaState/CourierNews/1,
Allan,,Darlington,,,_subject,morris/1915NorthCarolinaState/DelawareCountyDailyTimes/1,
Bob,,Covington,,,_subject,morris/1915NorthCarolinaState/DurhamMorningHerald/1,
Crawford,,Irby,,,_subject,morris/1915NorthCarolinaState/DurhamMorningHerald/2,
,,Kuykendall,,,_subject,morris/1915NorthCarolinaState/DurhamMorningHerald/3,
Frosty,,Maddox,,,_subject,morris/1915NorthCarolinaState/DurhamMorningHerald/4,
Buck,,Roberts,,,_subject,morris/1915NorthCarolinaState/DurhamMorningHerald/5,
Tony,,Trenkle,,,_subject,morris/1915NorthCarolinaState/DurhamMorningHerald/6,
Jose,,Gutierrez,,,_subject,morris/1915NorthCarolinaState/ElmiraStarGazette/1,
Robert,Robert G.,Altman,,,_subject,morris/1915NorthCarolinaState/GreensboroDailyNews/1,
Lew,,Sheehan,,,_subject,morris/1915NorthCarolinaState/GreensboroDailyNews/2,
,,Atkinson,,,_subject,morris/1915NorthCarolinaState/GreensboroDailyNews/3,
,,Cotter,,,_subject,morris/1915NorthCarolinaState/GreensboroDailyNews/4,
Doc,,High,,,_subject,morris/1915NorthCarolinaState/GreensboroDailyNews/5,
Ralph,,Davis,,,_subject,morris/1915NorthCarolinaState/GreensboroDailyNews/6,
Carl,,Ray,,,_subject,morris/1915NorthCarolinaState/GreensboroDailyNews/7,
Terry,,Carlisle,,,_subject,morris/1915NorthCarolinaState/GreensboroDailyNews/8,
Jimmy,,Edwards,,,_subject,morris/1915NorthCarolinaState/GreensboroDailyNews/9,
George,,Fenton,,Doc,_subject,morris/1915NorthCarolinaState/GreensboroDailyNews/10,
Red,,Litchfield,,,_subject,morris/1915NorthCarolinaState/GreensboroDailyNews/11,
,,McMillan,,,_subject,morris/1915NorthCarolinaState/GreensboroDailyNews/12,
,,Moore,,,_subject,morris/1915NorthCarolinaState/GreensboroDailyNews/13,
,,Russell,,,_subject,morris/1915NorthCarolinaState/GreensboroDailyNews/14,
,,Russell,,,_subject,morris/1915NorthCarolinaState/GreensboroDailyNews/15,
,,Scurlock,,,_subject,morris/1915NorthCarolinaState/GreensboroDailyNews/16,
,,Shamlin,,,_subject,morris/1915NorthCarolinaState/GreensboroDailyNews/17,
Charlie,,Sisson,,,_subject,morris/1915NorthCarolinaState/GreensboroDailyNews/18,
Archie,,Watson,,,_subject,morris/1915NorthCarolinaState/GreensboroDailyNews/19,
Ike,,McCord,,,_subject,morris/1915NorthCarolinaState/HarrisburgDailyIndependen/1,
J. U.,,Newman,,Dummy,_subject,morris/1915NorthCarolinaState/HeraldOfGospelLiberty/1,Jr.
,,Convery,,,_subject,morris/1915NorthCarolinaState/HighPointEnterprise/1,
Roy,,Shamlin,,,_subject,morris/1915NorthCarolinaState/JaynesvilleDailyGazette/1,
Hiram,,Cheek,,,_subject,morris/1915NorthCarolinaState/MebaneLeader/1,
Pep,,Wells,,,_subject,morris/1915NorthCarolinaState/MontgomeryAdvertiser/1,
Lona,,Jaynes,,,_subject,morris/1915NorthCarolinaState/MorgantonNewsHerald/1,
Lona,,Jaynes,,,_subject,morris/1915NorthCarolinaState/MorgantonNewsHerald/2,
William,,Hargrave,,,_subject,morris/1915NorthCarolinaState/MuncieStarPress/1,
Harry,,Baumgartner,,,_subject,morris/1915NorthCarolinaState/NewportNewsDailyPress/1,
Lee,,Gooch,,,_subject,morris/1915NorthCarolinaState/OxfordPublicLedger/1,
Lou,,Baekey,,,_subject,morris/1915NorthCarolinaState/PhiladelphiaInquirer/1,
Bill,,Tally,,,_subject,morris/1915NorthCarolinaState/RaleighNewsObserver/1,
Doc,,High,,,_subject,morris/1915NorthCarolinaState/RaleighNewsObserver/2,
Hero,,Jaynes,,,_subject,morris/1915NorthCarolinaState/RaleighNewsObserver/3,
Archie,,Farmer,,,_subject,morris/1915NorthCarolinaState/RaleighNewsObserver/4,
Red,,Litchfield,,,_subject,morris/1915NorthCarolinaState/RaleighNewsObserver/5,
H. A.,,Maddox,,,_subject,morris/1915NorthCarolinaState/RaleighNewsObserver/6,
H. I.,,McCord,,,_subject,morris/1915NorthCarolinaState/RaleighNewsObserver/7,
George,,Moore,,,_subject,morris/1915NorthCarolinaState/RaleighNewsObserver/8,
Dummy,,Newman,,,_subject,morris/1915NorthCarolinaState/RaleighNewsObserver/9,
Dummy,,Newman,,,_subject,morris/1915NorthCarolinaState/RaleighNewsObserver/10,
Eugene,,Poland,,,_subject,morris/1915NorthCarolinaState/RaleighNewsObserver/11,
W. L.,,Poole,,,_subject,morris/1915NorthCarolinaState/RaleighNewsObserver/12,
Oscar,,Russell,,,_subject,morris/1915NorthCarolinaState/RaleighNewsObserver/13,
Crawford,,Irby,,,_subject,morris/1915NorthCarolinaState/RandolphBulletin/1,
George,,Osoba,,,_subject,morris/1915NorthCarolinaState/ReadingTimes/1,
Sammy,,Gittings,,,_subject,morris/1915NorthCarolinaState/RichmondTimesDispatch/1,
Jose,,Gutierrez,,,_subject,morris/1915NorthCarolinaState/TampaTribune/1,
Joe,,Nolan,,,_subject,morris/1915NorthCarolinaState/TrentonEveningTimes/1,
Harry,,Cotter,,,_subject,morris/1915NorthCarolinaState/TwinCityDailySentinel/1,
L.J.,,Sheehan,,,_subject,morris/1915NorthCarolinaState/TwinCityDailySentinel/2,
Ernest,,Welch,,,_subject,morris/1915NorthCarolinaState/TwinCityDailySentinel/3,
Esau,,Baker,,,_subject,morris/1915NorthCarolinaState/TwinCityDailySentinel/4,
,,Carnes,,,_subject,morris/1915NorthCarolinaState/TwinCityDailySentinel/5,
,,Baker,,,_subject,morris/1915NorthCarolinaState/TwinCityDailySentinel/6,
,,Decatur,,,_subject,morris/1915NorthCarolinaState/TwinCityDailySentinel/7,
,,Crow,,,_subject,morris/1915NorthCarolinaState/TwinCityDailySentinel/8,
,,Baker,,,_subject,morris/1915NorthCarolinaState/TwinCityDailySentinel/9,
,,Carnes,,,_subject,morris/1915NorthCarolinaState/TwinCityDailySentinel/10,
Bill,,Convery,,,_subject,morris/1915NorthCarolinaState/TwinCityDailySentinel/11,
William,,Convery,,,_subject,morris/1915NorthCarolinaState/TwinCityDailySentinel/12,
Harry,,Cotter,,,_subject,morris/1915NorthCarolinaState/TwinCityDailySentinel/13,
Mike,,Dunn,,,_subject,morris/1915NorthCarolinaState/TwinCityDailySentinel/14,
Thomas,,Egan,,,_subject,morris/1915NorthCarolinaState/TwinCityDailySentinel/15,
D.,,Fisher,,,_subject,morris/1915NorthCarolinaState/TwinCityDailySentinel/16,
Roy,,Foley,,,_subject,morris/1915NorthCarolinaState/TwinCityDailySentinel/17,
Roy,,Foley,,,_subject,morris/1915NorthCarolinaState/TwinCityDailySentinel/18,
Carl,,Ray,,,_subject,morris/1915NorthCarolinaState/TwinCityDailySentinel/19,
Fleet,,Williams,,,_subject,morris/1915NorthCarolinaState/TwinCityDailySentinel/20,
Fleet,,Williams,,,_subject,morris/1915NorthCarolinaState/TwinCityDailySentinel/21,
Fleet,,Williams,,,_subject,morris/1915NorthCarolinaState/TwinCityDailySentinel/22,
Harry,,Saunders,,,_subject,morris/1915NorthCarolinaState/TwinCityDailySentinel/23,
Freddy,,Steinbach,,,_subject,morris/1915NorthCarolinaState/TwinCityDailySentinel/24,
,,Hunter,,,_subject,morris/1915NorthCarolinaState/TwinCityDailySentinel/25,
,,Baumgartner,,,_subject,morris/1915NorthCarolinaState/TwinCityDailySentinel/26,
,,Atkinson,,,_subject,morris/1915NorthCarolinaState/TwinCityDailySentinel/27,
,,Burge,,,_subject,morris/1915NorthCarolinaState/TwinCityDailySentinel/28,
Harry,,Baumgartner,,,_subject,morris/1915NorthCarolinaState/TwinCityDailySentinel/29,
,,Boggess,,,_subject,morris/1915NorthCarolinaState/TwinCityDailySentinel/30,
,,Carlisle,,,_subject,morris/1915NorthCarolinaState/TwinCityDailySentinel/31,
Sammy,,Gittings,,,_subject,morris/1915NorthCarolinaState/TwinCityDailySentinel/32,
Martin,,Kirke,,,_subject,morris/1915NorthCarolinaState/TwinCityDailySentinel/33,
Charlie,,Lile,,,_subject,morris/1915NorthCarolinaState/TwinCityDailySentinel/34,
,,Mackie,,,_subject,morris/1915NorthCarolinaState/TwinCityDailySentinel/35,
Virgil,,Tally,,,_subject,morris/1915NorthCarolinaState/TwinCityDailySentinel/36,
Ike,,McCord,,,_subject,morris/1915NorthCarolinaState/TwinCityDailySentinel/37,
George,,Mulvaney,,,_subject,morris/1915NorthCarolinaState/TwinCityDailySentinel/38,
George,,Mulvaney,,,_subject,morris/1915NorthCarolinaState/TwinCityDailySentinel/39,
Oris,,Pace,,,_subject,morris/1915NorthCarolinaState/TwinCityDailySentinel/40,
,,Parkins,,,_subject,morris/1915NorthCarolinaState/TwinCityDailySentinel/41,
,,Yount,,,_subject,morris/1915NorthCarolinaState/TwinCityDailySentinel/42,
Paul,,Yoder,,,_subject,morris/1915NorthCarolinaState/TwinCityDailySentinel/43,
Paul,,Yoder,,,_subject,morris/1915NorthCarolinaState/TwinCityDailySentinel/44,
William,,Witner,,,_subject,morris/1915NorthCarolinaState/TwinCityDailySentinel/45,
Earl,,Witmer,,,_subject,morris/1915NorthCarolinaState/TwinCityDailySentinel/46,
E. J.,,Swann,,,_subject,morris/1915NorthCarolinaState/TwinCityDailySentinel/47,
Joseph,,Nolan,,,_subject,morris/1915NorthCarolinaState/WilkesBarreRecord/1,
Dunham,,Fisher,,,_subject,morris/1915NorthCarolinaState/WilmingtonMorningStar/1,
,,Bartell,,,_subject,morris/1915NorthCarolinaState/WinstonSalemJournal/1,
Lee,,Gooch,,,_subject,morris/1915NorthCarolinaState/WinstonSalemJournal/2,
Monk,,Hanes,,,_subject,morris/1915NorthCarolinaState/WinstonSalemJournal/3,
,,Hass,,,_subject,morris/1915NorthCarolinaState/WinstonSalemJournal/4,
Bill,,Witner,,,_subject,morris/1915NorthCarolinaState/WinstonSalemJournal/5,
Ernie,,Welch,,,_subject,morris/1915NorthCarolinaState/WinstonSalemJournal/6,
,,Kirke,,,_subject,morris/1915NorthCarolinaState/WinstonSalemJournal/7,
,,Lynch,,,_subject,morris/1915NorthCarolinaState/WinstonSalemJournal/8,
Bill,,Osteen,,,_subject,morris/1915NorthCarolinaState/WinstonSalemJournal/9,
,,Parkins,,,_subject,morris/1915NorthCarolinaState/WinstonSalemJournal/10,
Ross,,Salazar,,,_subject,morris/1915RioGrandeValley/AlbuquerqueJournal/1,
Ross,,Salazar,,,_subject,morris/1915RioGrandeValley/AlbuquerqueJournal/2,
Jimmy,,Humphries,,,_subject,morris/1915RioGrandeValley/AlbuquerqueJournal/3,
,,Benjamin,,,_subject,morris/1915RioGrandeValley/ArizonaDailyStar/1,
Jim,,Black,,,_subject,morris/1915RioGrandeValley/ArizonaDailyStar/2,
Buster,,Callan,,,_subject,morris/1915RioGrandeValley/ArizonaDailyStar/3,
Chesty,,Cox,,,_subject,morris/1915RioGrandeValley/ArizonaDailyStar/4,
Red,,Fulwider,,,_subject,morris/1915RioGrandeValley/ArizonaDailyStar/5,
D.J.,,Benjamin,,,_subject,morris/1915RioGrandeValley/ArizonaDailyStar/6,
Wilfred,,Sullinger,,,_subject,morris/1915RioGrandeValley/ArizonaDailyStar/7,
Ed,,Rogers,,,_subject,morris/1915RioGrandeValley/ArizonaDailyStar/8,
Gee,R. B.,Brown,,,_subject,morris/1915RioGrandeValley/ArizonaRepublic/1,
Herb,Herbert,Hester,,,_subject,morris/1915RioGrandeValley/ArizonaRepublic/2,
Bill,,Dowling,,,_subject,morris/1915RioGrandeValley/ArizonaRepublic/3,
Henry,Henry M.,Scanlon,,,_subject,morris/1915RioGrandeValley/ArizonaRepublic/4,
Harry,Harry J.,McArdle,,,_subject,morris/1915RioGrandeValley/ArizonaRepublic/5,
Nick,,Demaggio,,,_subject,morris/1915RioGrandeValley/ArizonaRepublic/6,
Herb,,Hall,,,_subject,morris/1915RioGrandeValley/ArizonaRepublic/7,
,,Young,,,_subject,morris/1915RioGrandeValley/ArizonaRepublic/8,
Carl,,Brainard,,,_subject,morris/1915RioGrandeValley/CarlsbadCurren/1,
Bill,,Hurley,,,_subject,morris/1915RioGrandeValley/ElPasoHerald/1,
George,,Reed,,,_subject,morris/1915RioGrandeValley/ElPasoHerald/2,
Dred,,Cavender,,,_subject,morris/1915RioGrandeValley/ElPasoHerald/3,
Ed,,Mackey,,,_subject,morris/1915RioGrandeValley/ElPasoHerald/4,
Ed,,Ward,,,_subject,morris/1915RioGrandeValley/ElPasoHerald/5,
Joe,,Mathes,,,_subject,morris/1915RioGrandeValley/ElPasoHerald/6,
Toots,,Bliss,,,_subject,morris/1915RioGrandeValley/ElPasoHerald/7,
Toots,,Bliss,,,_subject,morris/1915RioGrandeValley/ElPasoHerald/8,
Indian,,Smith,,,_subject,morris/1915RioGrandeValley/ElPasoHerald/9,
Bert,,Daniels,,,_subject,morris/1915RioGrandeValley/ElPasoHerald/10,
Bill,,McArdle,,,_subject,morris/1915RioGrandeValley/ElPasoHerald/11,
Bill,,Dowling,,,_subject,morris/1915RioGrandeValley/ElPasoHerald/12,
Tom,,Toner,,,_subject,morris/1915RioGrandeValley/ElPasoHerald/13,
Jack,,Pendleton,,,_subject,morris/1915RioGrandeValley/ElPasoHerald/14,
Stony,,McGlinn,,,_subject,morris/1915RioGrandeValley/ElPasoHerald/15,
Jack,,Lewis,,,_subject,morris/1915RioGrandeValley/ElPasoHerald/16,
Bert,,Daniels,,,_subject,morris/1915RioGrandeValley/ElPasoHerald/17,
Sam,,Beer,,,_subject,morris/1915RioGrandeValley/ElPasoHerald/18,
Toots,,Bliss,,,_subject,morris/1915RioGrandeValley/ElPasoHerald/19,
,,Kallio,,,_subject,morris/1915RioGrandeValley/ElPasoHerald/20,
Tom,,Roche,,,_subject,morris/1915RioGrandeValley/ElPasoHerald/21,
Johnny,,Hayes,,,_subject,morris/1915RioGrandeValley/ElPasoHerald/22,
Harry,,McArdle,,,_subject,morris/1915RioGrandeValley/ElPasoHerald/23,
Toots,,Bliss,,,_subject,morris/1915RioGrandeValley/ElPasoHerald/24,
Jack,,Bliss,,,_subject,morris/1915RioGrandeValley/ElPasoHerald/24,
Kitty,,Knight,,,_subject,morris/1915RioGrandeValley/ElPasoHerald/25,
Joe,,Seaton,,,_subject,morris/1915RioGrandeValley/ElPasoHerald/26,
Howard,,Guyn,,,_subject,morris/1915RioGrandeValley/ElPasoHerald/27,
Casey,,Smith,,,_subject,morris/1915RioGrandeValley/ElPasoHerald/28,
George,,Wilde,,,_subject,morris/1915RioGrandeValley/ElPasoHerald/29,
Sam,,Beer,,,_subject,morris/1915RioGrandeValley/ElPasoHerald/30,
Lefty,,Russell,,,_subject,morris/1915RioGrandeValley/ElPasoHerald/31,
Lefty,,Stanley,,,_subject,morris/1915RioGrandeValley/ElPasoHerald/32,
Bill,,Dowling,,,_subject,morris/1915RioGrandeValley/ElPasoHerald/33,
Joe,Joe Tobin,Pittman,,,_subject,morris/1915RioGrandeValley/ElPasoHerald/34,
Bert,,Lynn,,,_subject,morris/1915RioGrandeValley/ElPasoHerald/35,
Jack,,Nutt,,,_subject,morris/1915RioGrandeValley/ElPasoHerald/36,
Frank,,Andrada,,,_subject,morris/1915RioGrandeValley/ElPasoHerald/37,
Lefty,,Stevens,,,_subject,morris/1915RioGrandeValley/ElPasoHerald/38,
Eddie,,McGeehan,,,_subject,morris/1915RioGrandeValley/ElPasoHerald/39,
Speck,Clarence,Barton,,,_subject,morris/1915RioGrandeValley/ElPasoHerald/40,
Chesty,,Cox,,,_subject,morris/1915RioGrandeValley/ElPasoHerald/41,
Rabbit,,Felts,,,_subject,morris/1915RioGrandeValley/ElPasoHerald/42,
C.,,Fulwider,,,_subject,morris/1915RioGrandeValley/ElPasoHerald/43,
Chief,,Galt,,,_subject,morris/1915RioGrandeValley/ElPasoHerald/44,
Nick,,Fuller,,,_subject,morris/1915RioGrandeValley/ElPasoHerald/45,
Buster,,Callan,,,_subject,morris/1915RioGrandeValley/ElPasoHerald/46,
Andy,,McNeil,,,_subject,morris/1915RioGrandeValley/ElPasoHerald/47,
Bill,,McGilvray,,,_subject,morris/1915RioGrandeValley/ElPasoHerald/48,
George,,Duddy,,,_subject,morris/1915RioGrandeValley/ElPasoHerald/49,
Jack,,McCloskey,,,_subject,morris/1915RioGrandeValley/ElPasoHerald/50,
John,,McCloskey,,,_subject,morris/1915RioGrandeValley/ElPasoHerald/50,
Kitty,,Knight,,,_subject,morris/1915RioGrandeValley/ElPasoHerald/51,
Jack,,Pendleton,,,_subject,morris/1915RioGrandeValley/ElPasoHerald/52,
Art,,Schimpf,,,_subject,morris/1915RioGrandeValley/ElPasoHerald/53,
Jack,,Lewis,,,_subject,morris/1915RioGrandeValley/ElPasoHerald/54,
Johnny,,Hayes,,,_subject,morris/1915RioGrandeValley/ElPasoHerald/55,
Jake,,Bauer,,,_subject,morris/1915RioGrandeValley/ElPasoHerald/56,
Jack,,Bliss,,,_subject,morris/1915RioGrandeValley/ElPasoHerald/57,
Toots,,Bliss,,,_subject,morris/1915RioGrandeValley/ElPasoHerald/57,
Lou,,Mahaffey,,,_subject,morris/1915RioGrandeValley/ElPasoHerald/58,
,,Stirling,,,_subject,morris/1915RioGrandeValley/ElPasoHerald/59,
Harry,,Kane,,,_subject,morris/1915RioGrandeValley/ElPasoHerald/60,
Bill,,Quigley,,,_subject,morris/1915RioGrandeValley/ElPasoHerald/61,
James,,McAvoy,,,_subject,morris/1915RioGrandeValley/ElPasoHerald/62,
Alfred,,Lee,,,_subject,morris/1915RioGrandeValley/ElPasoHerald/63,
Joe,,Seaton,,,_subject,morris/1915RioGrandeValley/ElPasoHerald/64,
Johnny,,Pendleton,,,_subject,morris/1915RioGrandeValley/ElPasoHerald/65,
Charlie,,French,,,_subject,morris/1915RioGrandeValley/ElPasoHerald/66,
Fred,,Carmen,,,_subject,morris/1915RioGrandeValley/ElPasoHerald/67,
Carl,,Zemlock [Zamloch],,,_subject,morris/1915RioGrandeValley/ElPasoHerald/68,
,,McConnell,,,_subject,morris/1915RioGrandeValley/ElPasoHerald/69,
,,Fannin,,,_subject,morris/1915RioGrandeValley/ElPasoHerald/70,
Ray,,Sterling,,,_subject,morris/1915RioGrandeValley/ElPasoHerald/71,
Billy,,Davis,,,_subject,morris/1915RioGrandeValley/ElPasoHerald/72,
Howard,,Murphy,,,_subject,morris/1915RioGrandeValley/ElPasoHerald/73,
Fred,,Carman,,,_subject,morris/1915RioGrandeValley/ElPasoHerald/74,
Ray,,Flannery,,,_subject,morris/1915RioGrandeValley/ElPasoHerald/75,
,,Irion,,,_subject,morris/1915RioGrandeValley/ElPasoHerald/76,
Walker,,Jordan,,,_subject,morris/1915RioGrandeValley/ElPasoHerald/77,
,,Humphreys,,,_subject,morris/1915RioGrandeValley/ElPasoHerald/78,
Harry,,Kane,,,_subject,morris/1915RioGrandeValley/ElPasoHerald/79,
,,Raedel,,,_subject,morris/1915RioGrandeValley/ElPasoHerald/80,
Harry,,Thompson,,,_subject,morris/1915RioGrandeValley/ElPasoHerald/81,
Doc,,Goodwin,,,_subject,morris/1915RioGrandeValley/ElPasoHerald/82,
Mickey,,Shader,,,_subject,morris/1915RioGrandeValley/ElPasoHerald/83,
Jim,,Brown,,,_subject,morris/1915RioGrandeValley/ElPasoHerald/84,
Art,,Stadelli,,,_subject,morris/1915RioGrandeValley/ElPasoHerald/85,
Billy,,Meason,,,_subject,morris/1915RioGrandeValley/ElPasoHerald/86,
Jack,,Lewis,,,_subject,morris/1915RioGrandeValley/ElPasoHerald/87,
Harry,,Thompson,,,_subject,morris/1915RioGrandeValley/ElPasoHerald/88,
,,Black,,,_subject,morris/1915RioGrandeValley/ElPasoHerald/89,
Stanley,,Gray,,,_subject,morris/1915RioGrandeValley/ElPasoHerald/90,
,,Bennalach,,,_subject,morris/1915RioGrandeValley/ElPasoHerald/91,
,,McNeil,,,_subject,morris/1915RioGrandeValley/ElPasoHerald/92,
Oscar,,Horstman,,,_subject,morris/1915RioGrandeValley/ElPasoHerald/93,
John,,Galt,,,_subject,morris/1915RioGrandeValley/ElPasoHerald/94,
Harry,,McArdle,,,_subject,morris/1915RioGrandeValley/ElPasoHerald/95,
Jack,,Bliss,,,_subject,morris/1915RioGrandeValley/ElPasoHerald/96,
Bert,,Coy,,,_subject,morris/1915RioGrandeValley/ElPasoHerald/97,
William,,Daniels,,,_subject,morris/1915RioGrandeValley/ElPasoHerald/98,
Byrd,,Lynn,,,_subject,morris/1915RioGrandeValley/ElPasoHerald/99,
Andy,,McNeil,,,_subject,morris/1915RioGrandeValley/ElPasoHerald/100,
Bill,,McGilvray,,,_subject,morris/1915RioGrandeValley/ElPasoHerald/101,
,,Benjamin,,,_subject,morris/1915RioGrandeValley/ElPasoHerald/102,
Sam,,Vivian,,,_subject,morris/1915RioGrandeValley/ElPasoHerald/103,
Kitty,,Brashear,,,_subject,morris/1915RioGrandeValley/ElPasoHerald/104,
,,McCreary,,,_subject,morris/1915RioGrandeValley/ElPasoHerald/105,
Billy,,Armstrong,,,_subject,morris/1915RioGrandeValley/ElPasoHerald/106,
Cy,,Ross,,,_subject,morris/1915RioGrandeValley/ElPasoHerald/107,
,,Raeder,,,_subject,morris/1915RioGrandeValley/ElPasoHerald/108,
Heinie,,Bennallack,,,_subject,morris/1915RioGrandeValley/ElPasoHerald/109,
Sam,,Goldie,,,_subject,morris/1915RioGrandeValley/ElPasoHerald/110,
Jim,,Stewart,,,_subject,morris/1915RioGrandeValley/ElPasoHerald/111,
