caliber,club,date,height,league,meta,person,place,position,source,throws,type,weight,first,given,last,matrilineal,nick,suffix
,Lakeland,1919,,Florida State League,,data/HQPHTPR,,,data/blau/blau-20171030,,player,,Ike,,Thrasher,,,
,Moultrie,1917,,Dixie League,,data/NTSHWQM,,,data/blau/blau-20171030,,player,,Loring,,Thrasher,,,
,Toronto,1918,,International League,,data/NTSHWQM,,,data/blau/blau-20171030,,player,,Loring,,Thrasher,,,
,Atlanta,1918,,Southern Association,,data/NTSHWQM,,,data/blau/blau-20171030,,player,,Loring,,Thrasher,,,
,Hattisburg,1923,,Cotton States League,,data/PZQFJWD,,,data/blau/blau-20171030,,player,,,,Thrasher,,,
,Newark,1915,,Buckeye League,,data/FVTJHKQ,,P,data/morris/1915Buckeye/NewarkDailyAdvocate/83,,player,,,,Thropp,,,
,Davenport,1901,,Illinois-Indiana-Iowa League,,data/CRLQSZJ,,,data/blau/blau-20180331,,player,,N. F.,N. F.,Thurston,,,
,Memphis,1918,,Southern Association,,data/CHDHSMR,,,data/blau/blau-20161225,,player,,Bill,William,Thweatt,,,
,Augusta,1919,,South Atlantic League,,data/CHDHSMR,,,data/blau/blau-20161225,,player,,Bill,William,Thweatt,,,
,Memphis,1920,,Southern Association,,data/CHDHSMR,,,data/blau/blau-20161225,,player,,Bill,William,Thweatt,,,
,Wilkes-Barre,1910,,Tri-State League,,data/ZQQVLCP,,,data/blau/blau-20170101,,player,,Eddie,,Tiemeyer,,,
,Trenton,1912,,Tri-State League,,data/ZQQVLCP,,,data/blau/blau-20170101,,player,,Eddie,,Tiemeyer,,,
,Danville,1929,,Illinois-Indiana-Iowa League,,data/FJLGPTX,,,data/blau/blau-20171030,,player,,Cotton,,Tierney,,,
,Shawnee,1929,,Western Association,,data/FJLGPTX,,,data/blau/blau-20171030,,player,,Cotton,,Tierney,,,
,Pueblo,1929,,Western League,,data/FJLGPTX,,,data/blau/blau-20171030,,manager,,Cotton,,Tierney,,,
,Rock Island,1920,,Illinois-Indiana-Iowa League,,data/RGQNKJB,,,data/blau/blau-20170219,,manager,,Jack,,Tighe,,,
,Orlando,1926,,Florida State League,,data/DKKKJNP,,,data/blau/blau-20170101,,player,,Rollie,,Tinker,,,
,Tampa,1928,,Southeastern League,,data/QCKKDXZ,,,data/blau/blau-20171030,,player,,Bailey,,Tipton,,,
,Montgomery,1929,,Southeastern League,,data/QCKKDXZ,,,data/blau/blau-20171030,,player,,Bailey,,Tipton,,,
,Raleigh,1917,,North Carolina State League,,data/ZGVFQKX,,,data/blau/blau-20170319,,player,,Thomas,,Toland,,,
,Birmingham,1917,,Southern Association,,data/ZGVFQKX,,,data/blau/blau-20170319,,player,,Thomas,,Toland,,,
,Topeka,1924,,Western Association,,data/ZGVFQKX,,,data/blau/blau-20170319,,manager,,Thomas,,Toland,,,
,Joplin,1924,,Western Association,,data/TRYWQXM,,,data/blau/blau-20170521,,player,,Tom,Thomas E.,Toland,,,
,Charlotte,1919,,South Atlantic League,,data/CQLVFBP,,,data/blau/blau-20171030,,player,,Dick,,Tolbert,,,
,Spartanburg,1919,,South Atlantic League,,data/CQLVFBP,,,data/blau/blau-20171030,,player,,Dick,,Tolbert,,,
,Cedartown,1920,,Georgia State League,,data/CQLVFBP,,,data/blau/blau-20171030,,player,,Dick,,Tolbert,,,
,Clarksdale,1921,,Mississippi State League,,data/CQLVFBP,,,data/blau/blau-20171030,,player,,Dick,,Tolbert,,,
,Jackson,1921,,Mississippi State League,,data/CQLVFBP,,,data/blau/blau-20171030,,player,,Dick,,Tolbert,,,
,Greenville,1922,,Cotton States League,,data/CQLVFBP,,,data/blau/blau-20171030,,player,,Dick,,Tolbert,,,
,Vicksburg,1922,,Cotton States League,,data/CQLVFBP,,,data/blau/blau-20171030,,player,,Dick,,Tolbert,,,
,Jackson,1921,,Cotton States League,,data/DZRCSNJ,,,data/blau/blau-20170521,,player,,,,Tolbert,,,
,Tucson,1929,,Arizona State League,,data/KDJJJJP,,,data/blau/blau-20170319,,player,,Ben,,Tolson,,,
,Roanoke,1914,,Virginia League,,data/SPFFPYH,,,data/blau/blau-20170101,,player,,W.,Walter F.,Tolson,,,
,Columbus,1917,,South Atlantic League,,data/WMRCLBD,,,data/blau/blau-20170101,,player,,George,,Tomer,,,
,Phoenix,1915,,Rio Grande Association,,data/ZBZGKSV,,P,data/morris/1915RioGrandeValley/ElPasoHerald/121,,player,,Red,,Toner,,,
,Decatur,1914,,Illinois-Indiana-Iowa League,,data/HFSNLPZ,,,data/blau/blau-20180331,,player,,Tom,,Toner,,,
,Phoenix,1915,,Rio Grande Association,,data/SGFLWFS,,P,data/morris/1915RioGrandeValley/ElPasoHerald/13,,player,,Tom,,Toner,,,
,Greensboro,1942,,Piedmont League,,data/FTTFBRL,,,data/blau/blau-20170625,,player,,Earl,George Earl,Toolson,,,
,Reading,1922,,International League,,data/MDCGLZD,,,data/blau/blau-20170101,,player,,Harry,,Topel,,,
,Scranton,1923,,New York-Pennsylvania League,,data/MDCGLZD,,,data/blau/blau-20170101,,player,,Harry,,Topel,,,
,Hazard,1951,,Mountain States League,,data/YRHHVCR,,,data/blau/blau-20170101,,player,,Juan,,Torres,,,
,Norton,1930,,Nebraska State League,,data/JHXFXGB,,,data/blau/blau-20171030,,player,,William,,Towler,,,
,High Point,1924,,Piedmont League,,data/BGGLPCW,,,data/blau/blau-20171030,,player,,Arnold,,Townsend,,,
,Raleigh,1925,,Piedmont League,,data/BGGLPCW,,,data/blau/blau-20171030,,player,,Arnold,,Townsend,,,
,Greenville,1925,,South Atlantic League,,data/BGGLPCW,,,data/blau/blau-20171030,,player,,Arnold,,Townsend,,,
,Greenville,1926,,South Atlantic League,,data/BGGLPCW,,,data/blau/blau-20171030,,player,,Arnold,,Townsend,,,
,Jacksonville,1926,,Southeastern League,,data/BGGLPCW,,,data/blau/blau-20171030,,player,,Arnold,,Townsend,,,
,Jacksonville,1927,,Southeastern League,,data/BGGLPCW,,,data/blau/blau-20171030,,player,,Arnold,,Townsend,,,
,Duluth,1907,,Northern-Copper Country League,,data/GZRXVJH,,,data/blau/blau-20170101,,player,,Grover,Grover H.,Tracey,,,
,La Crosse,1907,,Wisconsin State League,,data/GZRXVJH,,,data/blau/blau-20170101,,player,,Grover,Grover H.,Tracey,,,
,La Crosse,1908,,Wisconsin-Illinois League,,data/GZRXVJH,,,data/blau/blau-20170101,,player,,Grover,Grover H.,Tracey,,,
,Fresno,1909,,California State League,,data/GZRXVJH,,,data/blau/blau-20170101,,player,,Grover,Grover H.,Tracey,,,
,Oshkosh,1912,,Wisconsin-Illinois League,,data/GZRXVJH,,,data/blau/blau-20170101,,player,,Grover,Grover H.,Tracey,,,
,Gloversville-Johnstown/Elmira,1908,,New York State League,,data/YFMSRWM,,,data/blau/blau-20170101,,player,,,,Tracey,,,
,Troy,1908,,New York State League,,data/YFMSRWM,,,data/blau/blau-20170101,,player,,,,Tracey,,,
,Greenville,1910,,Carolina Association,,data/GVHDDMJ,,,data/blau/blau-20170625,,player,,Purse,,Trammell,,,
,Greenville,1911,,Carolina Association,,data/GVHDDMJ,,,data/blau/blau-20170625,,player,,Purse,,Trammell,,,
,Marshalltown,1916,,Central Association,,data/KSNKJLP,,,data/morris/General/1916DailyGateCity/22,,player,,Jack,,Trauman,,,
,Durham,1915,,North Carolina State League,,data/MGQNHWM,,P,data/morris/1915NorthCarolinaState/DurhamMorningHerald/6,,player,,Tony,,Trenkle,,,
,Durham,1915,,North Carolina State League,,data/XZLDYYG,,P,data/morris/1915NorthCarolinaState/AshevilleCitizenTimes/21,,player,,,,Trenkle,,,
,Greenville,1922,,Cotton States League,,data/VSXZWMY,,,data/blau/blau-20170219,,player,,Walter,,Treon,,,
,Memphis,1923,,Southern Association,,data/VSXZWMY,,,data/blau/blau-20170219,,player,,Walter,,Treon,,,
,High Point,1924,,Piedmont League,,data/CFKPZQZ,,,data/blau/blau-20170101,,player,,Walter,,Treon,,,
,High Point,1924,,Piedmont League,,data/VSXZWMY,,,data/blau/blau-20170219,,player,,Walter,,Treon,,,
,Asheville,1924,,South Atlantic League,,data/CFKPZQZ,,,data/blau/blau-20170101,,player,,Walter,,Treon,,,
,Asheville,1924,,South Atlantic League,,data/VSXZWMY,,,data/blau/blau-20170219,,player,,Walter,,Treon,,,
,Durham,1925,,Piedmont League,,data/VSXZWMY,,,data/blau/blau-20170219,,player,,Walter,,Treon,,,
,Reading,1927,,International League,,data/WKKDNJS,,,data/blau/blau-20170521,,player,,Floyd,,Trexler,,,
,Wichita Falls,1927,,Texas League,,data/WKKDNJS,,,data/blau/blau-20170521,,player,,Floyd,,Trexler,,,
,Augusta,1928,,South Atlantic League,,data/WKKDNJS,,,data/blau/blau-20170521,,player,,Floyd,,Trexler,,,
,Danville,1923,,Piedmont League,,data/VMWJGFL,,,data/blau/blau-20170731,,player,,Richard Floyd,Richard Floyd,Trexler,,,
,Corpus Christi,1911,,Southwest Texas League,,data/PSBBLQL,,,data/blau/blau-20170101,,player,,H.,Henry Newton,Trigg,,,
,Kearney,1910,,Nebraska State League,,data/XJZWFVV,,,data/blau/blau-20170101,,player,,Cleve,Frank Cleveland,Trimble,,,
,Binghamton,1928,,New York-Pennsylvania League,,data/TYHGBXZ,,,data/blau/blau-20171030,,player,,Irvin,,Trout,,,
,Allentown,1929,,Eastern League,,data/TYHGBXZ,,,data/blau/blau-20171030,,player,,Irvin,,Trout,,,
,Appleton,1914,,Wisconsin-Illinois League,,data/GCGHDCW,,,data/blau/blau-20170101,,player,,Fred,,Troutman,,,
,Appleton,1914,,Wisconsin-Illinois League,,data/BYWNSZZ,,,data/blau/blau-20171030,,player,,Fred,,Troutman,,,
,Hartford,1915,,Colonial League,,data/BYWNSZZ,,,data/blau/blau-20171030,,player,,Fred,,Troutman,,,
,Beaumont,1916,,Texas League,,data/BYWNSZZ,,,data/blau/blau-20171030,,player,,Fred,,Troutman,,,
,Chambersburg,1930,,Blue Ridge League,,data/ZMNLGWS,,,data/blau/blau-20171030,,player,,Peter,,Troyano,,,
,Port Huron,1926,,Michigan State League,,data/WKTVFVC,,,data/blau/blau-20170416,,player,,Frank,,Tubbs,,,
,Norwich,1907,,Connecticut State League,,data/MKNWQNM,,,data/blau/blau-20170101,,player,,Tom,,Tuckey,,,
,Akron,1935,,Middle Atlantic League,,data/VSZHNFC,,,data/blau/blau-20170416,,player,,Tommy,,Tuckey,,,
,Camden,1906,,Arkansas-Texas League,,data/TWMBCVB,,,data/blau/blau-20170731,,manager,,Cleve,,Turner,,,
,Greenville,1922,,Cotton States League,,data/YVLRXZT,,,data/blau/blau-20171030,,player,,Glenn,,Turner,,,
,Waterloo,1915,,Central Association,,data/CLCGSLS,,,data/blau/blau-20170101,,player,,Howard,,Tuttle,,,
,Laurel,1926,,Cotton States League,,data/TQSZXQX,,,data/blau/blau-20161225,,player,,Elmer,,Tutwiler,,,
,Mobile,1927,,Southern Association,,data/TQSZXQX,,,data/blau/blau-20161225,,player,,Elmer,,Tutwiler,,,
,Pittsburgh,1928,,National League,,data/TQSZXQX,,,data/blau/blau-20161225,,player,,Elmer,,Tutwiler,,,
,Savannah,1928,,Southeastern League,,data/TQSZXQX,,,data/blau/blau-20161225,,player,,Elmer,,Tutwiler,,,
,Gastonia,1923,,South Atlantic League,,data/JSGZLND,,,data/blau/blau-20171030,,player,,Guy,,Tutwiler,,,
,Augusta,1924,,South Atlantic League,,data/JSGZLND,,,data/blau/blau-20171030,,player,,Guy,,Tutwiler,,,
,Charleston,1915,,South Atlantic League,,data/JPWSSTS,,OF,data/morris/1915SouthAtlantic/ColumbiaRecord/46,,player,,George,,Tyson,,,
,Charleston,1915,,South Atlantic League,,data/ZJQSLXZ,,RF,data/morris/1915SouthAtlantic/ColumbiaState/174,,player,,,,Tyson,,,
,Clarksdale,1921,,Mississippi State League,,data/YNNBYXM,,,data/blau/blau-20171030,,player,,Joseph,,Untz,,,
,Jackson,1921,,Mississippi State League,,data/YNNBYXM,,,data/blau/blau-20171030,,player,,Joseph,,Untz,,,
,Clarksdale,1921,,Cotton States League,,data/LSDTNJM,,,data/blau/blau-20170521,,player,,,,Untz,,,
,Muskogee,1930,,Western Association,,data/LJBRCXN,,,data/blau/blau-20170101,,player,,Woody,,Upchurch,,,
,Champaign,1912,,Illinois-Missouri League,,data/XWXXCYL,,,data/blau/blau-20170101,,player,,Harvey,,Utrecht,,,
,Newark,1912,,Ohio State League,,data/XWXXCYL,,,data/blau/blau-20170101,,player,,Harvey,,Utrecht,,,
,Champaign,1913,,Illinois-Missouri League,,data/XWXXCYL,,,data/blau/blau-20170101,,player,,Harvey,,Utrecht,,,
,Maysville,1914,,Ohio State League,,data/XWXXCYL,,,data/blau/blau-20170101,,player,,Harvey,,Utrecht,,,
,Paris,1914,,Ohio State League,,data/XWXXCYL,,,data/blau/blau-20170101,,player,,Harvey,,Utrecht,,,
,Norton,1930,,Nebraska State League,,data/FGPCFKL,,,data/blau/blau-20171030,,player,,Otto,,Utt,,,
,Wilkes-Barre,1931,,New York-Pennsylvania League,,data/FGPCFKL,,,data/blau/blau-20171030,,player,,Otto,,Utt,,,
,Elmira,1934,,New York-Pennsylvania League,,data/CYDNBLD,,,data/blau/blau-20171001,,player,,Carl,,Vaicek,,,
,Gulfport,1927,,Cotton States League,,data/KVTSKYP,,,data/blau/blau-20170731,,player,,George,,Valentine,,,
,Tulsa,1928,,Western League,,data/KVTSKYP,,,data/blau/blau-20170731,,player,,George,,Valentine,,,
,Greenville,1929,,South Atlantic League,,data/KVTSKYP,,,data/blau/blau-20170731,,player,,George,,Valentine,,,
,Tulsa,1929,,Western League,,data/KVTSKYP,,,data/blau/blau-20170731,,player,,George,,Valentine,,,
,Paragould,1936,,Northeast Arkansas League,,data/PBJLNSV,,,data/blau/blau-20170205,,player,,Edward,,Van Ewyck,,,
,Shamokin,1925,,New York-Pennsylvania League,,data/HXSFYZK,,,data/blau/blau-20170319,,player,,Abraham,,Van Hee,,,
,Greensboro,1915,,North Carolina State League,,data/TMKJJLT,,IF,data/morris/1915NorthCarolinaState/CharlotteObserver/15,,player,,Charles,,Van Horn,,,
,Monett,1938,,Arkansas-Missouri League,,data/QRFZLDD,,,data/blau/blau-20171030,,player,,Wilburn,,Van Sickel,,Bob,
,Albuquerque,1939,,Arizona-Texas League,,data/QRFZLDD,,,data/blau/blau-20171030,,player,,Wilburn,,Van Sickel,,Bob,
,New Iberia,1939,,Evangeline League,,data/QRFZLDD,,,data/blau/blau-20171030,,player,,Wilburn,,Van Sickel,,Bob,
,Rocky Mount,1929,,Eastern Carolina League,,data/KBRZJDC,,,data/blau/blau-20170101,,player,,Joe,,Vance,,,
,Hartford,1931,,Eastern League,,data/KBRZJDC,,,data/blau/blau-20170101,,player,,Joe,,Vance,,,
,Greensboro,1931,,Piedmont League,,data/KBRZJDC,,,data/blau/blau-20170101,,player,,Joe,,Vance,,,
,Independence and Muskogee (?),1930,,Western Association,,data/LMWSKFG,,,data/blau/blau-20170101,,player,,Roy,,Vance,,,
,Independence and Muskogee (?),1931,,Western Association,,data/LMWSKFG,,,data/blau/blau-20170101,,player,,Roy,,Vance,,,
,El Paso,1954,,Arizona-Texas League,,data/SDLGJZH,,,data/blau/blau-20171001,,player,,Bill,William Franklin,Vanheuit,,,
,Denver,1932,,Western League,,data/JTPCYVG,,,data/blau/blau-20171030,,player,,Andrew,Andrew,Vargas,,,
,Tacoma,1920,,Pacific Coast International League,,data/JBSZJFV,,,data/blau/blau-20161225,,player,,Bobby,,Vaughn,,,
,Philadelphia,1934,,American League,,data/HZKFKBQ,,,data/blau/blau-20170101,,player,,Roy,,Vaughn,,,
,Fieldale,1935,,Bi-State League,,data/HZKFKBQ,,,data/blau/blau-20170101,,player,,Roy,,Vaughn,,,
,Martinsville,1935,,Bi-State League,,data/HZKFKBQ,,,data/blau/blau-20170101,,player,,Roy,,Vaughn,,,
,Richmond,1935,,Piedmont League,,data/HZKFKBQ,,,data/blau/blau-20170101,,player,,Roy,,Vaughn,,,
,Bisbee,1928,,Arizona State League,,data/KCQGTLS,,,data/blau/blau-20170521,,player,,Tom,,Vaughn,,,
,Talladega,1929,,Georgia-Alabama League,,data/GXTBRQC,,,data/blau/blau-20171030,,player,,Cliff,,Verner,,,
,Anniston,1930,,Georgia-Alabama League,,data/GXTBRQC,,,data/blau/blau-20171030,,player,,Cliff,,Verner,,,
,Talladega,1930,,Georgia-Alabama League,,data/GXTBRQC,,,data/blau/blau-20171030,,player,,Cliff,,Verner,,,
,Asbury Park,1914,,Atlantic League,,data/JHZVRZH,,,data/blau/blau-20180331,,player,,Harry,,Vernon,,,
,Brookhaven,1924,,Cotton States League,,data/TKFLJLV,,,data/blau/blau-20171030,,player,,Sammy,,Vick,,,
,Laurel,1925,,Cotton States League,,data/TKFLJLV,,,data/blau/blau-20171030,,player,,Sammy,,Vick,,,
,Enid,1909,,Western Association,,data/GLZJVPZ,,,data/blau/blau-20170101,,player,,Oscar,,Vickery,,,
,Wichita,1930,,Western League,,data/BXRGWYP,,,data/blau/blau-20170219,,player,,Felix,,Vigare,,,
,Tulsa,1932,,Western League,,data/MMBWJDN,,,data/blau/blau-20171030,,player,,Felix,,Vigare,,,
,Mason City,1916,,Central Association,,data/YVJKYFN,,,data/morris/General/1916DailyGateCity/6,,player,,Tex,,Vinson,,,
,Marshalltown,1914,,Central Association,,data/LTHSYRZ,,,data/blau/blau-20180331,,player,,Al,,Visu,,,
,Tucson,1915,,Rio Grande Association,,data/KJYXVMJ,,,data/morris/1915RioGrandeValley/ElPasoHerald/103,,player,,Sam,,Vivian,,,
,Hopkinsville,1913,,Kentucky-Illinois-Tennessee League,,data/RHKPJMS,,,data/blau/blau-20170101,,player,,P.,,Vogt,,,
,Columbus,1915,,South Atlantic League,,data/NXCCWZB,,,data/morris/1915SouthAtlantic/ColumbiaState/266,,player,,John,John Dee,Voss,,,
,Columbus,1915,,South Atlantic League,,data/GFXXHZF,,P,data/morris/1915SouthAtlantic/ColumbiaRecord/3,,player,,,,Voss,,,
,Macon,1915,,South Atlantic League,,data/GFXXHZF,,P,data/morris/1915SouthAtlantic/ColumbiaRecord/3,,player,,,,Voss,,,
,Evansville,1928,,Illinois-Indiana-Iowa League,,data/JSBFRPC,,,data/blau/blau-20170101,,player,,Charlie,,Wade,,,
,Mount Clemens,1912,,Border League,,data/MJTKFXV,,,data/blau/blau-20170129,,player,,Bert,,Wagner,,,
,Des Moines,1932,,Western League,,data/GGJKSMP,,,data/blau/blau-20171030,,player,,Sebastian,,Wagner,,,
,Charleroi,1928,,Middle Atlantic League,,data/YBPJPWS,,,data/blau/blau-20170416,,player,,Skally,,Wagner,,,
,Meridian,1921,,Cotton States League,,data/DNQBHHF,,,data/blau/blau-20170521,,player,,,,Wagner,,,
,Marshalltown,1914,,Central Association,,data/MRLNTFP,,,data/blau/blau-20180331,,player,,,,Waite,,,
,Topeka,1914,,Western League,,data/MRLNTFP,,,data/blau/blau-20180331,,player,,,,Waite,,,
,Waterloo,1910,,Illinois-Indiana-Iowa League,,data/PJMXCHB,,,data/blau/blau-20170101,,player,,D. S.,D. S.,Wakely,,,
,Montgomery,1910,,Virginia Valley League,,data/TXGRLXR,,,data/blau/blau-20170101,,player,,M.,,Waldron,,,
,Montgomery,1911,,Mountain States League,,data/TXGRLXR,,,data/blau/blau-20170101,,player,,M.,,Waldron,,,
,Norfolk,1912,,Virginia League,,data/TXGRLXR,,,data/blau/blau-20170101,,player,,M.,,Waldron,,,
,San Bernadino,1913,,Southern California League,,data/FFTVPQX,,,data/morris/1915RioGrandeValley/SanBernardinoCountySun/1,,player,,Heinie,,Waldschmidt,,,
,Sacramento,1914,,Pacific Coast League,,data/FFTVPQX,,,data/morris/1915RioGrandeValley/SanBernardinoCountySun/1,,player,,Heinie,,Waldschmidt,,,
,Fresno,1914,,California State League,,data/PLTPNDJ,,,data/morris/1915RioGrandeValley/SanFranciscoChronicle/1,,player,,W. H.,,Waldschmidt,,,
,Sacramento,1914,,Pacific Coast League,,data/PLTPNDJ,,,data/morris/1915RioGrandeValley/SanFranciscoChronicle/1,,player,,W. H.,,Waldschmidt,,,
,Fresno,1914,,California State League,,data/KJZFMHJ,,,data/morris/1915RioGrandeValley/SanBernardinoNewsAndTheFreePress/1,,player,,Wallie,,Waldschmidt,,,
,San Bernadino,1913,,Southern California League,,data/FMYQXRS,,,data/morris/1915RioGrandeValley/SanBernardinoCountySun/2,,player,,,,Waldschmidt,,,
,Los Angeles,1914,,Pacific Coast League,,data/FMYQXRS,,,data/morris/1915RioGrandeValley/SanBernardinoCountySun/2,,player,,,,Waldschmidt,,,
,Albuquerque,1915,,Rio Grande Association,,data/FMYQXRS,,OF,data/morris/1915RioGrandeValley/SanBernardinoCountySun/2,,player,,,,Waldschmidt,,,
,San Antonio,1915,,Texas League,,data/FMYQXRS,,,data/morris/1915RioGrandeValley/SanBernardinoCountySun/2,,player,,,,Waldschmidt,,,
,Washington,1909,,American League,,data/HDGYHHD,,,data/blau/blau-20170101,,player,,Dixie,,Walker,,,
,Zanesville,1909,,Central League,,data/HDGYHHD,,,data/blau/blau-20170101,,player,,Dixie,,Walker,,,
,St. Joseph,1920,,Western League,,data/DJPQNDP,,,data/blau/blau-20161225,,player,,Ernie,,Walker,,,
,Joplin,1921,,Western League,,data/DJPQNDP,,,data/blau/blau-20161225,,player,,Ernie,,Walker,,,
,Charlotte,1915,,North Carolina State League,,data/NRHFDXT,,OF,data/morris/1915NorthCarolinaState/CharlotteObserver/41,,player,,J. R.,,Walker,,,
,Lima,1915,,Buckeye League,,data/WGQSSNN,,P,data/morris/1915Buckeye/LimaNews/77,,player,,Jake,,Walker,,,
,Lansing,1914,,Southern Michigan League,,data/YKWLYVH,,P,data/morris/1915Buckeye/LimaNews/40,,player,,Leo,,Walker,,,
,Lima,1915,,Buckeye League,,data/YKWLYVH,,P,data/morris/1915Buckeye/LimaNews/40,,player,,Leo,,Walker,,,
,Elmira,1925,,New York-Pennsylvania League,,data/ZZMDSDV,,,data/blau/blau-20170319,,player,,Tommy,,Walker,,,
,Shamokin,1925,,New York-Pennsylvania League,,data/ZZMDSDV,,,data/blau/blau-20170319,,player,,Tommy,,Walker,,,
,Macon,1915,,South Atlantic League,,data/SZHJGQM,,OF,data/morris/1915SouthAtlantic/ColumbiaState/90,,player,,Thomas,Thomas H.,Wall,,,
,Bridgeport,1913,,Eastern Association,,data/KQQCZGN,,,data/blau/blau-20170319,,player,,Bingo,,Wallace,,,
,Galveston,1909,,Texas League,,data/HNJXTPT,,,data/blau/blau-20170101,,player,,Bobby,Robert,Wallace,,,
,San Angelo,1911,,Texas League,,data/HNJXTPT,,,data/blau/blau-20170101,,player,,Bobby,Robert,Wallace,,,
,San Angelo,1912,,Texas League,,data/HNJXTPT,,,data/blau/blau-20170101,,player,,Bobby,Robert,Wallace,,,
,Norwich,1910,,Connecticut Association,,data/RNNQVXL,,,data/blau/blau-20170319,,player,,Bud,,Wallace,,,
,Tucson,1929,,Arizona State League,,data/MZNXJXH,,,data/blau/blau-20170319,,player,,Harry,,Wallace,,,
,Windsor,1912,,Border League,,data/VGGSNBP,,,data/blau/blau-20170205,,player,,Steve,,Wallace,,,
,Windsor,1913,,Border League,,data/VGGSNBP,,,data/blau/blau-20170205,,player,,Steve,,Wallace,,,
,Oklahoma City,1932,,Western League,,data/RBBHQJK,,,data/blau/blau-20171030,,player,,Judd,,Waller,,,
,Danbury,1914,,Atlantic League,,data/HYHYTCD,,,data/blau/blau-20180331,,player,,,,Waller,,,
,Adrian,1914,,Southern Michigan League,,data/CFVMWRF,,,data/blau/blau-20170101,,player,,D.,Richard W.,Walls,,,
,Hazleton,1930,,New York-Pennsylvania League,,data/KZJFQQX,,,data/blau/blau-20161218,,player,,Bob,,Walsh,,Big Boy,
,Monmouth,1913,,Central Association,,data/SDXXZHL,,,data/blau/blau-20170101,,player,,James,,Walsh,,,
,St. Louis,1915,,Federal League,,data/LMTYXXR,,,data/blau/blau-20171030,,player,,James,James,Walsh,,,
,Memphis,1916,,Southern Association,,data/LMTYXXR,,,data/blau/blau-20171030,,player,,James,James,Walsh,,,
,Marshall,1936,,East Texas League,,data/RTGYCFZ,,,data/blau/blau-20171030,,player,,Jim,,Walsh,,,
,Toronto,1937,,International League,,data/RTGYCFZ,,,data/blau/blau-20171030,,player,,Jim,,Walsh,,,
,Philadelphia,1913,,National League,,data/GYKLCGV,,,data/blau/blau-20170416,,player,,Jimmy,,Walsh,,,
,Reading,1919,,International League,,data/GYKLCGV,,,data/blau/blau-20170416,,player,,Jimmy,,Walsh,,,
,New Haven,1931,,Eastern League,,data/VSKBVYX,,,data/blau/blau-20170827,,player,,Maurice,,Walsh,,Bud,
